tag,mark,title,url,subscribe
preset,later,Rime English输入方案,https://github.com/sdadonkey/rime-english,""
script,cache,Rime-Lua-GoogleTranslate,https://github.com/JACKCHAN000/Rime-Lua-GoogleTranslate,""
preset,cache,rime-easy-en,https://github.com/BlindingDark/rime-easy-en,""
preset,mark,雾凇拼音,https://github.com/iDvel/rime-ice,""
